0,0,0,63,0.7164232177477279,0.7343377734881237,0.8071282849123169,4,1000,500,10,0.09090909,32,8032,1024,0
0,1,1,148,0.667585150923683,0.6715970052070176,0.5537865559221434,4,1000,500,11,0.09090909,32,8032,1024,0
0,2,2,57,0.6485833660518177,0.7515323602713221,0.694132558560682,4,1000,500,17,0.09090909,16,4096,512,0
0,3,0,14,0.7111379545401568,0.7334822520160886,0.4857129501733899,4,1000,500,11,0.09090909,16,4096,512,0
0,4,1,99,0.7394860444155321,0.6052735385696416,0.8749923525773261,4,1000,500,19,0.09090909,32,8032,1024,0
0,5,0,82,0.6238003984335285,0.6605608710222824,0.6566191658383704,4,1000,500,12,0.09090909,32,8032,1024,0
0,6,2,123,0.769223656155976,0.5345843581200986,0.743589863096928,4,1000,500,15,0.09090909,16,4096,512,0
0,7,2,120,0.7549839183089182,0.6952057358350969,0.5338283802889936,4,1000,500,10,0.09090909,8,2048,256,0
0,8,2,114,0.8067441312602923,0.7247224755736681,0.7919259347829705,4,1000,500,16,0.09090909,16,4096,512,0
0,9,0,2,0.7551536529852249,0.7706264469484917,0.7329599420449865,4,1000,500,10,0.09090909,32,8032,1024,0
0,10,1,101,0.7026524380949905,0.6449122914648291,0.5405024090560703,4,1000,500,19,0.09090909,16,4096,512,0
