0,0,0,93,0.6102150573913857,0.7440130257412496,0.7222653353492736,4,1000,500,10,0.083333336,8,2048,256,0
0,1,1,45,0.6130325056264259,0.7459987683153464,0.7884693170626857,4,1000,500,16,0.083333336,8,2048,256,0
0,2,2,76,0.710383601492447,0.6432877653592806,0.578839153605779,4,1000,500,18,0.083333336,16,4096,512,0
0,3,0,30,0.7247342894398463,0.6071482951705036,0.6669094128866817,4,1000,500,19,0.083333336,8,2048,256,0
0,4,2,92,0.6604847137745493,0.6195112956012597,0.5704967372142035,4,1000,500,16,0.083333336,32,8032,1024,0
0,5,2,78,0.7921325062109494,0.7006573216879416,0.5653935645304462,4,1000,500,10,0.083333336,8,2048,256,0
0,6,2,34,0.5784616974011557,0.8243421451999716,0.6287895688026425,4,1000,500,14,0.083333336,32,8032,1024,0
0,7,1,91,0.5962510984649917,0.6041983617071505,0.7620080071297066,4,1000,500,15,0.083333336,32,8032,1024,0
0,8,2,115,0.6237088143847461,0.6946191985987361,0.816723378435687,4,1000,500,14,0.083333336,8,2048,256,0
0,9,2,18,0.6791790400254019,0.5951378439586589,0.702597650895527,4,1000,500,17,0.083333336,32,8032,1024,0
0,10,2,0,0.6843283341923966,0.6471959904549589,0.6404753411434465,4,1000,500,16,0.083333336,16,4096,512,0
0,11,2,75,0.771770612492632,0.862090670358079,0.5730712873625595,4,1000,500,15,0.083333336,32,8032,1024,0
