0,0,0,27,0.6722223214903122,0.689870945382802,0.5911147133697825,4,1000,500,11,0.1,32,8032,1024,0
0,1,1,88,0.5923790451517807,0.48557822030504627,0.630571967461671,4,1000,500,19,0.1,8,2048,256,0
0,2,2,125,0.6257691807187724,0.6859064699122879,0.7206783528186964,4,1000,500,17,0.1,8,2048,256,0
0,3,0,56,0.832268329008544,0.6713670424275472,0.7804474782159823,4,1000,500,19,0.1,32,8032,1024,0
0,4,0,138,0.717502436298764,0.5665108986402585,0.5608845967598028,4,1000,500,17,0.1,32,8032,1024,0
0,5,0,120,0.6234256451910364,0.8148764559854709,0.7215606365903291,4,1000,500,12,0.1,8,2048,256,0
0,6,1,118,0.6354525591721797,0.6718286166383385,0.6486846053960224,4,1000,500,19,0.1,16,4096,512,0
0,7,0,121,0.6105250310650784,0.861055982574897,0.7988609297742723,4,1000,500,13,0.1,8,2048,256,0
0,8,0,46,0.7220741459931295,0.7964516926410288,0.6076158891813269,4,1000,500,15,0.1,16,4096,512,0
0,9,1,137,0.6808236301356987,0.6120265652118705,0.6413517223526793,4,1000,500,13,0.1,32,8032,1024,0
