0,0,0,40,0.5995559061667318,0.6804572444155114,0.8153024646930804,4,1000,500,14,0.083333336,32,8032,1024,0
0,1,1,99,0.671230077728689,0.7852885384734971,0.5515777893143132,4,1000,500,14,0.083333336,16,4096,512,0
0,2,2,140,0.6345412840961832,0.6662567753806751,0.7298833975447593,4,1000,500,19,0.083333336,8,2048,256,0
0,3,2,106,0.7738649318737194,0.7179600796852345,0.6812996080616603,4,1000,500,15,0.083333336,8,2048,256,0
0,4,1,128,0.8886173619200709,0.7483236178606798,0.7427934669770878,4,1000,500,18,0.083333336,8,2048,256,0
0,5,0,5,0.6455337271897115,0.6378081108435322,0.629009348365031,4,1000,500,10,0.083333336,16,4096,512,0
0,6,2,69,0.7410185621756677,0.6512153405822556,0.6396644908946865,4,1000,500,10,0.083333336,32,8032,1024,0
0,7,2,90,0.6105393071982814,0.7296458916291383,0.7002154739312428,4,1000,500,14,0.083333336,8,2048,256,0
0,8,0,98,0.5438914015405216,0.7394805783425943,0.7541457891150577,4,1000,500,10,0.083333336,8,2048,256,0
0,9,0,77,0.77006226901594,0.8628497024618856,0.7299309166272303,4,1000,500,15,0.083333336,16,4096,512,0
0,10,2,145,0.7821220282949571,0.7116316564694275,0.7444780358439227,4,1000,500,13,0.083333336,32,8032,1024,0
0,11,1,60,0.6976875229224535,0.7492479000284679,0.717213427526088,4,1000,500,12,0.083333336,32,8032,1024,0
