0,0,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.9727405806557877,128,32768,4096,0.08815107955036905
0,1,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.5362225709937407,256,65536,8192,0.1051149713769971
0,2,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.836801219160071,128,32768,4096,0.38699880023132627
0,3,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.9631146019207212,512,131072,16384,0.5495652688862415
0,4,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.14198048322540302,128,32768,4096,0.20404595131169945
0,5,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.8990848296342465,512,131072,16384,0.5270608161724188
0,6,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.19694478976961394,256,65536,8192,0.08340199490976319
0,7,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.2923676021260605,512,131072,16384,0.24754124494800123
0,8,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.4852490628106031,256,65536,8192,0.18649437830955662
0,9,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.7190260543331464,128,32768,4096,0.6614887499154022
0,10,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.8595159082956388,512,131072,16384,0.9251416846383888
0,11,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.8298236045042839,512,131072,16384,0.41871416753232893
0,12,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.147554782258981,256,65536,8192,0.0542674915648369
0,13,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.46029292531654886,256,65536,8192,0.3622377958990528
0,14,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.7730192065113973,512,131072,16384,0.13556256894657182
0,15,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.8288145718601301,256,65536,8192,0.6944890923547361
0,16,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.01606212670236784,512,131072,16384,0.5752177126131296
0,17,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.17336427468015614,256,65536,8192,0.6344198869186133
0,18,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.9193054433489111,256,65536,8192,0.28931555777355555
0,19,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.49411944374770533,128,32768,4096,0.8804971158111877
0,20,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.40257926594839066,256,65536,8192,0.8824451504982043
0,21,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.5116855008394148,512,131072,16384,0.40533062888283033
0,22,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.5982247847478388,512,131072,16384,0.977058895535482
0,23,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.7702864527901224,512,131072,16384,0.07293518478754024
0,24,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.6098278531515784,512,131072,16384,0.7071336309063389
0,25,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.028463725099381776,512,131072,16384,0.7199902780854591
0,26,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.07422698883566525,512,131072,16384,0.10954952619282976
0,27,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.7188692124061751,256,65536,8192,0.7492337446933759
0,28,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.9533032140943541,128,32768,4096,0.19561619254605478
0,29,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.6214741823757753,512,131072,16384,0.9082202919054212
0,30,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.6728299129048463,256,65536,8192,0.36432860575227455
0,31,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.7944218363999064,512,131072,16384,0.8726339248119763
0,32,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.9755716700534692,256,65536,8192,0.794831490243687
0,33,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.8229297198784423,512,131072,16384,0.013325299959984771
0,34,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.9705414794299175,512,131072,16384,0.8104322944278304
0,35,0.10720542682154022,0.16673513651470664,0.1497763954545702,0.17382426628891734,256,65536,8192,0.43404428246231785
