0,0,0,135,0.6931081941073004,0.6818566542810583,0.8282364779694182,4,1000,500,13,0.07692308,8,2048,256,0
0,1,1,114,0.7911303448402409,0.6689038760802534,0.7656533139164391,4,1000,500,10,0.07692308,16,4096,512,0
0,2,2,126,0.5853363489386604,0.5508122823626682,0.7328707125759342,4,1000,500,18,0.07692308,8,2048,256,0
0,3,1,148,0.7375282298476962,0.620929209509176,0.4986756866537312,4,1000,500,16,0.07692308,32,8032,1024,0
0,4,2,44,0.6692041298038165,0.7319800300067257,0.7222590976269387,4,1000,500,14,0.07692308,8,2048,256,0
0,5,1,63,0.7087519700561208,0.7124963177713234,0.6881860516871908,4,1000,500,12,0.07692308,16,4096,512,0
0,6,0,22,0.6034856055142057,0.7811265897082134,0.7229734432392919,4,1000,500,13,0.07692308,16,4096,512,0
0,7,0,30,0.6597923581564047,0.7325011048618141,0.7186126172322783,4,1000,500,16,0.07692308,16,4096,512,0
0,8,2,66,0.8695326005416122,0.6068063556763166,0.6988973781475439,4,1000,500,12,0.07692308,32,8032,1024,0
0,9,2,86,0.7732955298677058,0.6967217850010351,0.5826855488518892,4,1000,500,19,0.07692308,16,4096,512,0
0,10,2,140,0.719642376180565,0.8749161571049757,0.7908568445065116,4,1000,500,13,0.07692308,16,4096,512,0
0,11,0,122,0.6732041207978214,0.5601815915868391,0.7678566410567739,4,1000,500,15,0.07692308,16,4096,512,0
0,12,0,55,0.68782317505452,0.6907411307166726,0.6091704867698325,4,1000,500,18,0.07692308,16,4096,512,0
