0,0,0,46,0.6465490220917981,0.8574881970643081,0.542158030411868,4,1000,500,12,0.1,8,2048,256,0
0,1,1,94,0.7445862388337563,0.6851363852615325,0.6075827753256797,4,1000,500,17,0.1,32,8032,1024,0
0,2,2,13,0.6230033915762728,0.8487077294996981,0.5123577984639647,4,1000,500,15,0.1,16,4096,512,0
0,3,1,77,0.5430536872782916,0.7863188092956982,0.653389460057049,4,1000,500,10,0.1,8,2048,256,0
0,4,0,15,0.9176950758943752,0.930800289121522,0.5663727780353272,4,1000,500,18,0.1,16,4096,512,0
0,5,1,98,0.6258129482932545,0.6931085472942208,0.740549297042143,4,1000,500,18,0.1,16,4096,512,0
0,6,2,110,0.8431984638845685,0.6530937697354469,0.6522932380624629,4,1000,500,15,0.1,32,8032,1024,0
0,7,1,91,0.69383240466711,0.8933332425710383,0.6924806371537742,4,1000,500,10,0.1,8,2048,256,0
0,8,0,29,0.8677270282655027,0.6315801925340054,0.8387207493856786,4,1000,500,17,0.1,16,4096,512,0
0,9,1,116,0.7983680293926979,0.6420435416831539,0.5447326320131413,4,1000,500,18,0.1,8,2048,256,0
