0,0,0,17,0.8751902125402455,0.5752610201275725,0.6318838314277849,4,1000,500,19,0.083333336,32,8032,1024,0
0,1,1,34,0.7342190027044841,0.6782819752331241,0.7415172874381905,4,1000,500,10,0.083333336,8,2048,256,0
0,2,2,10,0.5148319979699187,0.6346275854961466,0.6762782751102223,4,1000,500,19,0.083333336,32,8032,1024,0
0,3,2,52,0.7848747728998613,0.7775983360527199,0.7466914783191196,4,1000,500,18,0.083333336,16,4096,512,0
0,4,0,31,0.7240303291315096,0.8187086815925594,0.6450541682340784,4,1000,500,19,0.083333336,16,4096,512,0
0,5,0,139,0.6385614123934379,0.6835745256020845,0.7164003574720176,4,1000,500,18,0.083333336,32,8032,1024,0
0,6,1,123,0.7198395214103873,0.8867741565974905,0.6529216504432718,4,1000,500,19,0.083333336,32,8032,1024,0
0,7,1,23,0.89111972320458,0.6750548928049034,0.6071806711413983,4,1000,500,11,0.083333336,8,2048,256,0
0,8,2,49,0.631820702315276,0.7961220073491233,0.7687481856132611,4,1000,500,15,0.083333336,16,4096,512,0
0,9,0,121,0.6769603427030377,0.6755539733252628,0.871758620625931,4,1000,500,12,0.083333336,8,2048,256,0
0,10,2,0,0.665475883417755,0.685283215070242,0.6616671676780912,4,1000,500,15,0.083333336,8,2048,256,0
0,11,0,111,0.5793935761070294,0.6329330050298018,0.7777589348905815,4,1000,500,18,0.083333336,32,8032,1024,0
