0,0,0,142,0.7359390263703801,0.6868949345083465,0.7534912392382394,4,1000,500,14,0.071428575,8,2048,256,0
0,1,1,2,0.7185631276842877,0.6990707361127534,0.7360119440964806,4,1000,500,16,0.071428575,16,4096,512,0
0,2,2,109,0.7106475648566423,0.6688561486280257,0.621481199018473,4,1000,500,17,0.071428575,8,2048,256,0
0,3,1,96,0.7714330546901764,0.6040083749170239,0.5899818750769349,4,1000,500,14,0.071428575,32,8032,1024,0
0,4,2,35,0.5119557854145877,0.5771964678048297,0.5363655214545133,4,1000,500,12,0.071428575,16,4096,512,0
0,5,1,105,0.6383903030713816,0.6437962054106807,0.4320960635297786,4,1000,500,18,0.071428575,16,4096,512,0
0,6,1,55,0.6993340084899147,0.6678542913667764,0.7077949847587255,4,1000,500,12,0.071428575,16,4096,512,0
0,7,1,38,0.7157246340686474,0.7826026916522346,0.704312538309904,4,1000,500,13,0.071428575,8,2048,256,0
0,8,1,129,0.7605785191998983,0.6530745804572619,0.8910834915291953,4,1000,500,18,0.071428575,32,8032,1024,0
0,9,0,28,0.7649497361763614,0.6899596417420562,0.5960335270809474,4,1000,500,17,0.071428575,16,4096,512,0
0,10,1,89,0.5416157515209905,0.6955696650969297,0.6710961983686009,4,1000,500,11,0.071428575,32,8032,1024,0
0,11,0,93,0.6732832631670773,0.7060986550707465,0.7591347144176249,4,1000,500,16,0.071428575,8,2048,256,0
0,12,0,149,0.8006912965764797,0.6626884568430773,0.9053576035218067,4,1000,500,11,0.071428575,16,4096,512,0
0,13,1,137,0.7140186636523771,0.5276754573457381,0.647914530301724,4,1000,500,15,0.071428575,32,8032,1024,0
