0,0,0,110,0.6833126621130186,0.5680932732954943,0.7267772642940257,4,1000,500,10,0.09090909,16,4096,512,0
0,1,1,75,0.4898443116393367,0.5380641240277603,0.726974150487296,4,1000,500,16,0.09090909,32,8032,1024,0
0,2,2,135,0.6992014950551734,0.6875566777867418,0.6992315233593168,4,1000,500,16,0.09090909,32,8032,1024,0
0,3,1,90,0.6129786341075789,0.6528679717082227,0.7943837945504699,4,1000,500,19,0.09090909,16,4096,512,0
0,4,2,106,0.7022888489743367,0.6462809275965435,0.5709270283007469,4,1000,500,14,0.09090909,32,8032,1024,0
0,5,2,51,0.7842918732730212,0.7795076504995001,0.7128476991941045,4,1000,500,11,0.09090909,32,8032,1024,0
0,6,0,21,0.6350992221109618,0.7874985653403115,0.6680987910083068,4,1000,500,19,0.09090909,32,8032,1024,0
0,7,1,40,0.6332507801343571,0.6064845956034992,0.6468017417104265,4,1000,500,12,0.09090909,16,4096,512,0
0,8,0,66,0.695777336748876,0.6169815345651072,0.6167673041428258,4,1000,500,19,0.09090909,32,8032,1024,0
0,9,2,91,0.7798912047245405,0.634667558153295,0.7431123199790837,4,1000,500,14,0.09090909,32,8032,1024,0
0,10,0,42,0.7695993357894918,0.7373659039815986,0.7202713053284687,4,1000,500,19,0.09090909,16,4096,512,0
